,ObjectTable,us_node_id,us_node_id_flag,link_suffix,link_suffix_flag,ds_node_id,ds_node_id_flag,link_type,link_type_flag,asset_id,asset_id_flag,sewer_reference,sewer_reference_flag,system_type,system_type_flag,branch_id,branch_id_flag,point_array,is_merged,asset_uid,x0,y0
370,hw_conduit,39-482006,,1,,39-482007,,Cond,,11922,,,,sanitary,,,,"{2298735.7632091948762536,147230.4777005889336579,2298621.006009194534272,147344.215725589368958}",,,2298735.7632091948762536,147230.4777005889336579
371,hw_conduit,39-482007,,1,,39-484001,,Cond,,3477,,,,sanitary,,,,"{2298621.006009194534272,147344.215725589368958,2298540.23400919418782,147546.4124255901842844}",,,2298621.006009194534272,147344.215725589368958
372,hw_conduit,39-484001,,1,,39-484002,,Cond,,3454,,,,sanitary,,,,"{2298540.23400919418782,147546.4124255901842844,2298464.9484091941267252,147680.6387255907175131}",,,2298540.23400919418782,147546.4124255901842844
373,hw_conduit,39-484002,,1,,36-484056,,Cond,,15197,,,,sanitary,,,,"{2298464.9484091941267252,147680.6387255907175131,2298409.779609193559736,147877.4538005915237591}",,,2298464.9484091941267252,147680.6387255907175131
374,hw_conduit,4647,GIS,1,,5131,GIS,Cond,,641312600,GIS,,,sanitary,,,,"{2298718.2975515965372324,145149.7815005705924705,2298742.1531516001559794,145105.9842005755926948}",,,2298718.2975515965372324,145149.7815005705924705
375,hw_conduit,5131,GIS,1,,39-476053,CAR,Cond,,641314690,GIS,,,sanitary,,,,"{2298742.1531516001559794,145105.9842005755926948,2298784.6467893552035093,145130.2685710605292115}",,,2298742.1531516001559794,145105.9842005755926948
376,hw_conduit,I33-470901,,1,,I33-472902,,Cond,,FM90007,,,,sanitary,,,,"{2296666.1804446266032755,143809.0053461752249859,2296746.0794364670291543,143900.2502741756034084}",,,2296666.1804446266032755,143809.0053461752249859
377,hw_conduit,I33-472901,,1,,33-472011,,Cond,,FM90009,,,,sanitary,,,,"{2296800.3242047871463001,143969.7397059358772822,2296746.8115051072090864,144018.3815187360742129}",,,2296800.3242047871463001,143969.7397059358772822
378,hw_conduit,I33-472902,,1,,I33-472901,,Cond,,FM90008,,,,sanitary,,,,"{2296746.0794364670291543,143900.2502741756034084,2296800.3242047871463001,143969.7397059358772822}",,,2296746.0794364670291543,143900.2502741756034084
379,hw_conduit,I33-474000,,1,,33-474018,,Cond,,12467,,,,sanitary,,,,"{2296616.4642118266783655,144765.57570633906289,2296655.6144307069480419,144754.7049228990217671}",,,2296616.4642118266783655,144765.57570633906289
380,hw_conduit,I33-484000,,1,,33-484003,,Cond,,3345,,,,sanitary,,,,"{2296898.8414169475436211,147970.9709211518929806,2296908.8915263880044222,147990.0935549919668119}",,,2296898.8414169475436211,147970.9709211518929806
381,hw_conduit,I33-486077,,1,,33-486073,,Cond,,C22002,,,,sanitary,,,,"{2297031.859215428121388,148158.9843017926323228,2297034.1544813481159508,148191.715646032767836}",,,2297031.859215428121388,148158.9843017926323228
382,hw_conduit,I36-474401,,1,,I36-474402,,Cond,,6205,,,,sanitary,,,,"{2298422.8958237539045513,145044.8021024201880209,2298426.3509298739954829,145035.6420089801540598}",,,2298422.8958237539045513,145044.8021024201880209
383,hw_conduit,I36-474402,,1,,39-474004,,Cond,,6206,,,,sanitary,,,,"{2298426.3509298739954829,145035.6420089801540598,2298442.7416260736063123,144992.1875264199625235}",,,2298426.3509298739954829,145035.6420089801540598
384,hw_conduit,I36-486901,,1,,I36-486902,,Cond,,FM90206,,,,sanitary,,,,"{2298078.7096896721050143,148468.7171240338648204,2298118.4369254326447845,148519.4229509940778371}",,,2298078.7096896721050143,148468.7171240338648204
385,hw_conduit,I36-486901,,2,,I36-486903,,Cond,,FM90455,,,,sanitary,,,,"{2298078.7096896721050143,148468.7171240338648204,2298121.5443919124081731,148519.7054701140732504}",,,2298078.7096896721050143,148468.7171240338648204
386,hw_conduit,I36-486902,,1,,STC-01,,Cond,,FM90207,,,,sanitary,,,,"{2298118.4369254326447845,148519.4229509940778371,2298142.6360032726079226,149062.3973590762470849}",,,2298118.4369254326447845,148519.4229509940778371
387,hw_conduit,I36-486903,,1,,STC-01,,Cond,,FM90255,,,,sanitary,,,,"{2298121.5443919124081731,148519.7054701140732504,2298142.6360032726079226,149062.3973590762470849}",,,2298121.5443919124081731,148519.7054701140732504
